repo_full_name,id,tag_name,name,draft,prerelease,created_at,published_at
ReactiveX/RxJava,600296,v1.0.0-rc.4,1.0.0-RC4,False,True,2014-10-02T23:37:00Z,2014-10-02T23:54:35Z
ReactiveX/RxJava,600295,0.20.5,0.20.5,False,False,2014-10-02T23:32:16Z,2014-10-02T23:54:23Z
ReactiveX/RxJava,539477,v1.0.0-rc.3,1.0.0-RC3,False,True,2014-09-05T23:51:10Z,2014-09-05T23:53:27Z
ReactiveX/RxJava,539462,0.20.4,0.20.4,False,False,2014-09-05T23:27:37Z,2014-09-05T23:35:47Z
ReactiveX/RxJava,527117,v1.0.0-rc.2,1.0.0-RC2,False,True,2014-09-01T06:15:38Z,2014-09-01T06:20:01Z
ReactiveX/RxJava,526657,0.20.3,0.20.3,False,False,2014-08-31T18:31:44Z,2014-08-31T18:34:16Z
ReactiveX/RxJava,525244,v1.0.0-rc.1,1.0.0-RC1,False,True,2014-08-30T04:47:35Z,2014-08-30T06:22:48Z
ReactiveX/RxJava,519712,0.20.2,0.20.2,False,False,2014-08-28T00:03:44Z,2014-08-28T00:07:36Z
ReactiveX/RxJava,518848,0.20.1,0.20.1,False,False,2014-08-27T16:10:42Z,2014-08-27T17:30:30Z
ReactiveX/RxJava,499739,0.20.0,0.20.0,False,False,2014-08-19T03:48:23Z,2014-08-19T06:56:22Z
ReactiveX/RxJava,492486,0.20.0-RC6,0.20.0-RC6,False,True,2014-08-14T21:59:29Z,2014-08-14T22:06:27Z
ReactiveX/RxJava,489321,0.20.0-RC5,0.20.0-RC5,False,True,2014-08-13T17:53:17Z,2014-08-13T17:55:20Z
ReactiveX/RxJava,463274,0.20.0-RC4,0.20.0-RC4,False,True,2014-07-31T15:14:15Z,2014-07-31T15:39:27Z
ReactiveX/RxJava,451754,0.20.0-RC3,0.20.0-RC3,False,True,2014-07-25T16:50:34Z,2014-07-25T19:30:22Z
ReactiveX/RxJava,438793,0.20.0-RC2,0.20.0-RC2,False,True,2014-07-18T21:20:13Z,2014-07-18T22:25:25Z
ReactiveX/RxJava,431007,0.20.0-RC1,0.20.0-RC1,False,True,2014-07-15T16:49:04Z,2014-07-15T17:28:51Z
ReactiveX/RxJava,418592,0.19.6,0.19.6,False,False,2014-07-09T05:04:55Z,2014-07-09T05:11:34Z
ReactiveX/RxJava,415796,0.19.4,0.19.4,False,False,2014-07-07T21:51:46Z,2014-07-07T21:56:00Z
ReactiveX/RxJava,396844,0.19.2,0.19.2,False,False,2014-06-26T15:29:34Z,2014-06-26T16:24:52Z
ReactiveX/RxJava,371629,0.19.1,0.19.1,False,False,2014-06-12T18:09:52Z,2014-06-12T18:13:01Z
ReactiveX/RxJava,354647,0.19.0,0.19.0,False,False,2014-06-03T16:23:28Z,2014-06-03T16:29:57Z
ReactiveX/RxJava,347226,0.18.4,0.18.4,False,False,2014-05-29T22:58:46Z,2014-05-29T23:05:47Z
